id,date,month,year,average_price,total_volume,plu_4046_sold,plu_4225_sold,plu_4770_sold,total_bags,small_bags,large_bags,xlarge_bags,type,region,metropolitan_region
33,2015-05-10,May,2015,1.17,2963777.8,2167781.63,212422.04,24440.63,559133.5,437055.69,122077.81,0,Conventional,South East,Region
33,2015-05-10,May,2015,1.17,2956859.19,721935.59,1299998.7,190755.81,744169.09,679213,64322.24,633.85,Conventional,Mid South,Region
33,2015-05-10,May,2015,1.15,3501344.46,766730.7,1723310.79,274259.73,737043.24,585000.53,147022.85,5019.86,Conventional,Great Lakes,Region
33,2015-05-10,May,2015,1.21,5498650.28,134556.37,4143702.97,10220.82,1210170.12,1120295.45,89874.67,0,Conventional,North East,Region
33,2015-05-10,May,2015,1.03,2105831.09,1319397.29,424405.51,12270.69,349757.6,344545.73,3874.51,1337.36,Conventional,Plains,Region
33,2015-05-10,May,2015,0.79,6400340.97,3969053.76,1709201.45,36330.84,685754.92,533597.59,152122.11,35.22,Conventional,South Central,Region
33,2015-05-10,May,2015,0.93,6650357.96,4085858.78,1735132.32,194575.97,634790.89,613601.09,18366.27,2823.53,Conventional,California,Region
28,2017-06-18,June,2017,1.2,6599048.85,2691571.96,1650089.15,191313.38,2066074.36,1989158.83,5912.72,71002.81,Conventional,California,Region
28,2017-06-18,June,2017,1.35,1993421.09,812644.07,464271.97,7538.35,708966.7,653169.34,34954.01,20843.35,Conventional,Plains,Region
28,2017-06-18,June,2017,1.52,420089.07,9653.18,327624.68,7455.86,75355.35,31581.28,40114.07,3660,Conventional,Northern New England,Region
28,2017-06-18,June,2017,1.34,3032871.22,600416.38,1348477.92,28997.27,1054979.65,909822.8,107064.11,38092.74,Conventional,Mid South,Region
28,2017-06-18,June,2017,0.89,7417264.07,3419006.86,1543629.57,28126.85,2426500.79,1501763.36,923549.91,1187.52,Conventional,South Central,Region
28,2017-06-18,June,2017,1.68,3945270.4,237156.76,2668419.58,20366.86,1019327.2,765706,209441.36,44179.84,Conventional,North East,Region
28,2017-06-18,June,2017,1.12,4668135.31,707122.82,1685604.76,403401.16,1872006.57,1345931,448086.41,77989.16,Conventional,Great Lakes,Region
28,2017-06-18,June,2017,1.35,3404457.77,1995540.97,416295.25,3535.91,989085.64,546899.52,350819.45,91366.67,Conventional,South East,Region
48,2016-01-24,January,2016,1.07,453559.54,852.07,319014.01,22047.61,111645.85,111162.6,483.25,0,Conventional,Northern New England,Region
48,2016-01-24,January,2016,0.88,6246380.73,1230068.19,2457751.77,272665.17,2285895.6,2122673.09,147881.99,15340.52,Conventional,California,Region
48,2016-01-24,January,2016,0.9,3895844.89,2092736.34,663827.91,16838.16,1122442.48,570260.95,552166.44,15.09,Conventional,South East,Region
48,2016-01-24,January,2016,1.16,1261352.88,360743.21,518203.05,16918.87,365487.75,315428.95,47910.39,2148.41,Conventional,Plains,Region
48,2016-01-24,January,2016,1.01,3147902.67,472744.05,1787662.94,146094.55,741401.13,630109.47,107122.67,4168.99,Conventional,Mid South,Region
48,2016-01-24,January,2016,1.21,4412280.93,75379.6,2940359.34,66877.99,1329664,1234678.31,94980.47,5.22,Conventional,North East,Region
48,2016-01-24,January,2016,0.95,3806974.62,473647.35,2043221.89,553447.22,736658.16,513809.98,150810.3,72037.88,Conventional,Great Lakes,Region
48,2016-01-24,January,2016,0.94,3898235.29,1193349.63,1530143.69,245808.96,928933.01,705848.56,159609.68,63474.77,Conventional,South Central,Region
3,2018-03-04,March,2018,1.13,6295529.61,2380723.98,1676629.99,116796.74,2121378.9,1992549.07,47126.97,81702.86,Conventional,California,Region
3,2018-03-04,March,2018,0.79,7399716.74,3596162.29,1104894.9,30623.35,2668036.2,2185246.31,416456.32,66333.57,Conventional,South Central,Region
3,2018-03-04,March,2018,1.2,3554252.13,823140.05,1320402.53,27046.92,1383662.63,1172483.78,200264.2,10914.65,Conventional,Mid South,Region
3,2018-03-04,March,2018,1.12,5054856.62,2956740.05,410652.92,18500.63,1668963.02,1016239.81,640717.65,12005.56,Conventional,South East,Region
3,2018-03-04,March,2018,1.27,3654450.88,753405.33,984160.83,246085.46,1670799.26,1303661.73,309332.66,57804.87,Conventional,Great Lakes,Region
3,2018-03-04,March,2018,1.35,458200.4,34173.58,343496.99,1176.07,79353.76,29431.43,49209,713.33,Conventional,Northern New England,Region
3,2018-03-04,March,2018,1.22,5318554.52,364721.28,3542626.1,6184.77,1405022.37,1101807.62,291485.87,11728.88,Conventional,North East,Region
3,2018-03-04,March,2018,1.15,2092354.75,888108.56,501748.08,8144.54,694353.57,627934.12,53944.75,12474.7,Conventional,Plains,Region
11,2016-10-09,October,2016,1.41,1360541.39,589475.12,416484.14,4681.14,349900.99,312195.29,30408.41,7297.29,Conventional,Plains,Region
11,2016-10-09,October,2016,1.37,2885138.33,1122505.43,657057.65,7239.64,1098335.61,516483.34,580235.88,1616.39,Conventional,South East,Region
11,2016-10-09,October,2016,1.4,305506.51,14886.34,239615.02,2844.21,48160.94,48160.94,0,0,Conventional,Northern New England,Region
11,2016-10-09,October,2016,1.34,5375978.5,2021375.04,1750074.56,123430.31,1481098.59,1379624.2,74894.96,26579.43,Conventional,California,Region
11,2016-10-09,October,2016,1.35,2624202.9,419930.06,1162528.89,129381.16,912362.79,571072.59,325870.37,15419.83,Conventional,Great Lakes,Region
11,2016-10-09,October,2016,1,5416591.81,2650640.81,1376612.19,32866.62,1356472.19,1118452.81,222546.73,15472.65,Conventional,South Central,Region
11,2016-10-09,October,2016,1.54,3350949.74,154892.72,2258828.33,12844.95,924383.74,866463.4,57527.85,392.49,Conventional,North East,Region
11,2016-10-09,October,2016,1.39,2469381.94,651705.04,951060.09,81958.03,784658.78,651749.08,131811.09,1098.61,Conventional,Mid South,Region
32,2015-05-17,May,2015,1.18,2817008.33,698401.8,1201257.18,203615.52,713733.83,667222.64,44437.39,2073.8,Conventional,Mid South,Region
32,2015-05-17,May,2015,1.08,5289138.5,2923673.93,1649623.66,168597.35,547243.56,525804.7,18497.03,2941.83,Conventional,California,Region
32,2015-05-17,May,2015,1.06,1966712.28,1228815.94,413931.34,11424.24,312540.76,308421.89,2567.1,1551.77,Conventional,Plains,Region
32,2015-05-17,May,2015,1.15,2936173.63,2098271.46,211868.36,26127.7,599906.11,470992.66,128913.45,0,Conventional,South East,Region
32,2015-05-17,May,2015,1.33,4094677.85,114065.77,2730591.16,5593.26,1244427.66,1156872.13,87402.54,152.99,Conventional,North East,Region
32,2015-05-17,May,2015,0.79,5831782.44,3979432.32,1202270.23,33292.23,616787.66,528432.48,88337.6,17.58,Conventional,South Central,Region
32,2015-05-17,May,2015,1.09,3753201.03,787079.55,1939235.3,406338.23,620547.95,481046.82,110126.4,29374.73,Conventional,Great Lakes,Region
32,2015-05-17,May,2015,1.15,422484.37,2745.99,287792.49,29.88,131916.01,131904.74,11.27,0,Conventional,Northern New England,Region
27,2017-06-25,June,2017,1.28,3666944.13,2101935.63,442822.73,3465.07,1118720.7,612556.65,434645.54,71518.51,Conventional,South East,Region
27,2017-06-25,June,2017,0.92,6466429.64,3274928.07,1121983.76,16796.23,2052721.58,1518938.69,530616.8,3166.09,Conventional,South Central,Region
27,2017-06-25,June,2017,1.62,359321.55,8947.03,270962.51,13004.97,66407.04,28816.42,33800.62,3790,Conventional,Northern New England,Region
27,2017-06-25,June,2017,1.15,3938985.06,718886.46,1270259.61,253074.81,1696764.18,1090179.55,563107.77,43476.86,Conventional,Great Lakes,Region
27,2017-06-25,June,2017,1.35,2035318.57,790697.35,562376.12,10764.95,671480.15,633187.99,29126.86,9165.3,Conventional,Plains,Region
27,2017-06-25,June,2017,1.27,3147519.14,673327.18,1319522.05,27318.06,1127351.85,903265.11,187611.42,36475.32,Conventional,Mid South,Region
27,2017-06-25,June,2017,1.15,6999255.87,2706875.38,1977949.64,191069.11,2123361.74,2061235.1,5202.82,56923.82,Conventional,California,Region
27,2017-06-25,June,2017,1.54,4121661.3,232666.83,2909813.43,25224.18,953956.86,686928.3,215092.27,51936.29,Conventional,North East,Region
47,2016-01-31,January,2016,1.05,1851372.18,870097.66,571495.47,18332.66,391446.39,340740.98,49335.69,1369.72,Conventional,Plains,Region
47,2016-01-31,January,2016,1.04,3330752.29,496596.01,1762047.32,422063.61,650045.35,443401.36,158608.4,48035.59,Conventional,Great Lakes,Region
47,2016-01-31,January,2016,0.88,6506673.96,2126066.85,2069192.92,287234.03,2024180.16,1874982.24,134692.75,14505.17,Conventional,California,Region
47,2016-01-31,January,2016,1.02,3318109.53,1774273.7,625042.37,15260.7,903532.76,485345.67,418187.09,0,Conventional,South East,Region
47,2016-01-31,January,2016,0.79,5850128.4,3003442.75,1462783.11,521213.33,862689.21,623663.62,133279.26,105746.33,Conventional,South Central,Region
47,2016-01-31,January,2016,1.07,419786.19,3328.89,292519.75,18558.03,105379.52,104227.82,1151.7,0,Conventional,Northern New England,Region
47,2016-01-31,January,2016,1.06,4650798.49,102906.84,3443651.01,59279.93,1044960.71,981185.6,63773.37,1.74,Conventional,North East,Region
47,2016-01-31,January,2016,1,2881461.41,555939,1608441.06,133521.63,583559.72,496721.51,84565.77,2272.44,Conventional,Mid South,Region
2,2018-03-11,March,2018,0.89,6621293.03,3309218.1,926223.64,28752.6,2357098.69,1820819.54,472662.31,63616.84,Conventional,South Central,Region
2,2018-03-11,March,2018,1.27,5214137.33,412621.66,3066433.39,6214.63,1728867.65,1436116.22,279239.21,13512.22,Conventional,North East,Region
2,2018-03-11,March,2018,1.08,765746.37,50349.63,662866.85,1245.98,51283.91,27070.31,23244.71,968.89,Conventional,Northern New England,Region
2,2018-03-11,March,2018,1.11,6488605.43,2277437.31,1750118.87,108244.33,2352804.92,2230913.33,41105.34,80786.25,Conventional,California,Region
2,2018-03-11,March,2018,1.1,5239198.71,2984665.37,403000.78,18332.57,1833199.99,1211466.26,610537.41,11196.32,Conventional,South East,Region
2,2018-03-11,March,2018,1.22,3953699.57,741349.12,1112605.39,380229.8,1719515.26,1237310.02,410612.84,71592.4,Conventional,Great Lakes,Region
2,2018-03-11,March,2018,1.15,2152113.24,917962.76,512519.24,7989.48,713641.76,630813.83,77037.43,5790.5,Conventional,Plains,Region
2,2018-03-11,March,2018,1.15,3874143.18,1003594.96,1291212.19,26832.41,1552503.62,1389780.99,153631.49,9091.14,Conventional,Mid South,Region
10,2016-10-16,October,2016,1.47,290884.89,14794.34,224368.92,3353.02,48368.61,48368.61,0,0,Conventional,Northern New England,Region
10,2016-10-16,October,2016,1.65,3107049.25,144612.79,2009401.22,13908.08,939127.16,892219.03,46084.52,823.61,Conventional,North East,Region
10,2016-10-16,October,2016,1.03,4967651.41,2588086.77,984551,18419.04,1376594.6,1088286.99,263848.4,24459.21,Conventional,South Central,Region
10,2016-10-16,October,2016,1.4,4878037.64,1635631.14,1600568.32,108458.09,1533380.09,1423671.38,73117.52,36591.19,Conventional,California,Region
10,2016-10-16,October,2016,1.4,2442981.97,642844.77,921533.78,76681.49,801921.93,673260.91,128075.74,585.28,Conventional,Mid South,Region
10,2016-10-16,October,2016,1.24,3233029.42,1219511.41,791521.66,10217.86,1211778.49,420581.32,790113.56,1083.61,Conventional,South East,Region
10,2016-10-16,October,2016,1.4,2517672.23,399216.44,1126801.36,111904.83,879749.6,593425.23,274655.06,11669.31,Conventional,Great Lakes,Region
10,2016-10-16,October,2016,1.49,1252399.56,567497.88,367702.35,5139,312060.33,276634.27,28257.4,7168.66,Conventional,Plains,Region
31,2015-05-24,May,2015,1.1,5621713.64,2978396.74,1873205.91,195991.06,574119.93,546420.69,24485.84,3213.4,Conventional,California,Region
31,2015-05-24,May,2015,1.04,512172.44,2624.76,372289.48,53.34,137204.86,137204.86,0,0,Conventional,Northern New England,Region
31,2015-05-24,May,2015,1.26,4661457.29,112425.95,3212552.24,7774.83,1328704.27,1206950.37,120720.48,1033.42,Conventional,North East,Region
31,2015-05-24,May,2015,1,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,Conventional,South East,Region
31,2015-05-24,May,2015,1.03,2026639.78,1221023.1,450494.18,12148.13,342974.37,338254.28,2828.9,1891.19,Conventional,Plains,Region
31,2015-05-24,May,2015,1.14,3119050.91,719874.17,1431141.56,231744.91,736290.27,679537.84,55107.23,1645.2,Conventional,Mid South,Region
31,2015-05-24,May,2015,0.83,5903596.18,3794422.74,1434383.77,38143.15,636646.52,545155.31,91459.59,31.62,Conventional,South Central,Region
31,2015-05-24,May,2015,1.15,3574050.61,758183.5,1764210.85,263068.72,788587.54,641756.72,134308.54,12522.28,Conventional,Great Lakes,Region
26,2017-07-02,July,2017,0.92,6675892.1,3159081.46,1239433.34,25461.72,2251915.58,1790494.11,457729.03,3692.44,Conventional,South Central,Region
26,2017-07-02,July,2017,1.26,3218961.84,663114.75,1257956.68,30426.63,1267463.78,1026992.74,187005.45,53465.59,Conventional,Mid South,Region
26,2017-07-02,July,2017,1.33,3979264.02,2219034.51,549006.94,4778.63,1206443.94,676830.5,437058.12,92555.32,Conventional,South East,Region
26,2017-07-02,July,2017,1.57,432564.12,9383.7,330212.3,22416.37,70551.75,29585.42,36241.33,4725,Conventional,Northern New England,Region
26,2017-07-02,July,2017,1.28,6607292.61,2527123.67,1942683.02,224121.48,1913364.44,1844798.2,4337.49,64228.75,Conventional,California,Region
26,2017-07-02,July,2017,1.18,4250394.01,740503.01,1423924.97,356791.68,1729174.35,1157601.31,485376.01,86197.03,Conventional,Great Lakes,Region
26,2017-07-02,July,2017,1.31,2223310.81,801224.73,664924.43,28132.18,729029.47,707685.17,6808.01,14536.29,Conventional,Plains,Region
26,2017-07-02,July,2017,1.63,4035234.26,242271.89,2580466.19,39314.57,1173181.61,762656.42,355666.02,54859.17,Conventional,North East,Region
46,2016-02-07,February,2016,0.83,2838853.24,1206795.22,1165322.88,29501.59,437233.55,373119.34,62700.76,1413.45,Conventional,Plains,Region
46,2016-02-07,February,2016,0.62,6847218.72,3614202.25,1364491.37,22097.49,1846427.61,740216.91,1106150.27,60.43,Conventional,South East,Region
46,2016-02-07,February,2016,1.03,5919226.12,125570.46,4290645.89,59775.41,1443234.36,1369646.25,73584.63,3.48,Conventional,North East,Region
46,2016-02-07,February,2016,0.85,4865296.26,652666.36,2644419.02,704466.56,863744.32,516542.03,238503.11,108699.18,Conventional,Great Lakes,Region
46,2016-02-07,February,2016,0.91,4131614.84,867821.71,2164456.6,220032.02,879304.51,712463.41,162491.57,4349.53,Conventional,Mid South,Region
46,2016-02-07,February,2016,0.97,605846.78,3738.02,531499.59,16922.98,53686.19,51858.11,1828.08,0,Conventional,Northern New England,Region
46,2016-02-07,February,2016,0.7,10361698.17,2930343.28,3950852.38,424389.6,3056112.91,2693843.02,344774.59,17495.3,Conventional,California,Region
46,2016-02-07,February,2016,0.7,7606351.8,3823016,1930304.29,804558.25,1048473.26,756322.54,197394.7,94756.02,Conventional,South Central,Region
1,2018-03-18,March,2018,1.02,6802084.11,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,86800.09,Conventional,California,Region
1,2018-03-18,March,2018,1.16,3944850.17,784915.67,952233.04,348177.94,1859523.52,1416662.42,381069.68,61791.42,Conventional,Great Lakes,Region
1,2018-03-18,March,2018,1.06,2346527.89,948199.79,630350.03,9313.26,758664.81,701598.07,55972.31,1094.43,Conventional,Plains,Region
1,2018-03-18,March,2018,1.34,4621126.31,453731.61,2646866.44,7610.65,1512917.61,1210266.06,287448.21,15203.34,Conventional,North East,Region
1,2018-03-18,March,2018,0.86,6579144.13,3289390.32,1115203.69,28384.4,2146165.72,1625982.91,455350.18,64832.63,Conventional,South Central,Region
1,2018-03-18,March,2018,1.03,4558888.55,977322.22,1305676.96,24247.96,2251641.41,2062091.77,175886.82,13662.82,Conventional,Mid South,Region
1,2018-03-18,March,2018,1.07,5278752.32,2993709.42,397715.46,17560.86,1869766.58,1246650.93,611691.39,11424.26,Conventional,South East,Region
1,2018-03-18,March,2018,1.4,428028.9,45178.07,315349.91,1354.16,66146.76,30679.34,34470.75,996.67,Conventional,Northern New England,Region
9,2016-10-23,October,2016,1.53,1179301.18,520220.72,350912.77,5549.22,302618.47,254209.16,42103.9,6305.41,Conventional,Plains,Region
9,2016-10-23,October,2016,1.09,4477594.56,2043310.73,1016610.9,20588.09,1397084.84,1228547.91,140925.06,27611.87,Conventional,South Central,Region
9,2016-10-23,October,2016,1.39,3899040.66,1397559.4,1129206.16,82276.22,1289998.88,1201528.54,55799.76,32670.58,Conventional,California,Region
9,2016-10-23,October,2016,1.35,2528597.22,480949.33,1062333.36,105335.31,879979.22,508417.95,358809.13,12752.14,Conventional,Great Lakes,Region
9,2016-10-23,October,2016,1.47,2287507.52,611972.37,851527.3,94122.62,729885.23,621196.02,104911.15,3778.06,Conventional,Mid South,Region
9,2016-10-23,October,2016,1.67,2916578.9,137388.92,1930226.81,16940.59,832022.58,817362.4,12135.18,2525,Conventional,North East,Region
9,2016-10-23,October,2016,1.48,291385.56,17405.6,223021.98,4022.89,46935.09,46935.09,0,0,Conventional,Northern New England,Region
9,2016-10-23,October,2016,1.43,2704875.68,1086334.04,625236.22,11469.22,981836.2,435847.7,543596.56,2391.94,Conventional,South East,Region
30,2015-05-31,May,2015,1.17,2884507.74,2048880.09,206982.3,25671.13,602974.22,473339.3,129597.25,37.67,Conventional,South East,Region
30,2015-05-31,May,2015,1.14,3039403.06,734816.3,1377202.12,207708.91,719675.73,661787.82,56794.41,1093.5,Conventional,Mid South,Region
30,2015-05-31,May,2015,1.2,3151714,667193.97,1478975.82,280464.92,725079.29,593192.94,119920.22,11966.13,Conventional,Great Lakes,Region
30,2015-05-31,May,2015,1.2,413699.46,2523.96,313153.31,61.25,97960.94,97960.94,0,0,Conventional,Northern New England,Region
30,2015-05-31,May,2015,0.74,6349957.65,4136440.91,1501302.47,34073.41,678140.86,530629.47,147483.35,28.04,Conventional,South Central,Region
30,2015-05-31,May,2015,1.34,4329239.82,116068.2,2954175.96,5488.64,1253507.02,1154091.74,97864.57,1550.71,Conventional,North East,Region
30,2015-05-31,May,2015,1.09,1853451.18,1085643.8,418763.72,11918.96,337124.7,334423.95,902.84,1797.91,Conventional,Plains,Region
30,2015-05-31,May,2015,0.98,6236903.31,3620440.35,1826496.62,209443.33,580523.01,554224.64,23083.08,3215.29,Conventional,California,Region
25,2017-07-09,July,2017,1.32,2106705.01,785869.03,554318.38,45371.29,721146.31,710273.4,5457.82,5415.09,Conventional,Plains,Region
25,2017-07-09,July,2017,1.2,4104371.46,695313.32,1385858.46,373472.43,1649727.25,1093507.57,476444.72,79774.96,Conventional,Great Lakes,Region
25,2017-07-09,July,2017,1.58,4406341.73,289590.47,2850917.36,25597.43,1240236.47,1034138.98,140035.79,66061.7,Conventional,North East,Region
